age,ed,employ,address,income,debtinc,creddebt,othdebt,default
39,1,0,0,53,1.2,0.282786,0.353214,0
23,1,0,0,35,11.0,1.961784,1.888216,0
42,2,12,10,50,5.6,1.501902,1.298098,0
22,1,0,0,37,3.7,0.611074,0.757926,0
34,1,5,3,52,9.1,2.837603,1.894397,1
40,1,6,9,37,1.2,0.257396,0.186604,0
40,1,10,11,34,8.4,0.941938,1.914062,0
25,1,2,3,41,5.8,0.816174,1.561826,0
30,1,6,7,43,8.9,1.930998,1.896002,0
38,2,12,11,44,4.9,1.321042,0.834958,0
36,1,8,4,38,10.5,2.52257,1.46743,1
34,1,10,6,50,6.0,1.81697,1.18303,0
35,4,5,5,44,10.8,2.490969,2.261031,1
41,2,1,1,55,3.2,0.9377,0.8223,0
30,1,6,7,35,4.9,0.599056,1.115944,0
40,1,7,10,54,25.4,7.772481,5.943519,0
31,4,2,2,68,6.7,2.184208,2.371792,0
29,2,1,1,36,9.8,2.023428,1.504572,0
44,2,15,16,59,14.3,3.999898,4.437102,1
31,2,7,9,56,23.7,7.15676,6.11524,1
33,1,3,4,43,5.6,1.262208,1.145792,0
39,3,14,16,65,4.3,1.261119,1.533881,0
38,2,3,4,55,16.1,4.998956,3.856044,1
38,1,8,8,39,1.1,0.180636,0.248364,0
35,1,5,7,43,9.1,1.362237,2.550763,0
42,2,6,3,49,12.6,3.854511,2.319489,0
38,3,13,11,56,19.1,6.401491,4.294509,0
50,3,4,4,48,7.2,1.520737,1.935263,0
28,1,6,5,28,4.5,0.523295,0.736705,0
25,2,4,5,29,2.5,0.36747,0.35753,0
25,3,4,6,40,6.5,0.92709,1.67291,0
41,1,6,4,35,1.6,0.324745,0.235255,0
25,1,1,1,36,10.1,1.498311,2.137689,0
32,3,6,8,56,8.5,1.618686,3.141314,0
51,1,20,21,37,3.0,0.615367,0.494633,0
39,2,2,1,51,15.5,4.971015,2.933985,0
39,3,1,1,43,3.5,0.854525,0.650475,0
29,1,0,0,37,3.0,0.34011,0.76989,0
44,1,14,13,39,7.3,1.112051,1.734949,0
27,1,4,6,28,25.1,4.237924,2.790076,1
39,2,11,11,52,14.7,3.57074,4.07326,0
28,1,6,7,46,13.6,3.89351,2.36249,0
24,3,3,3,38,10.6,2.5393,1.4887,0
31,2,1,1,55,8.1,2.89274,1.56226,0
28,1,7,10,44,6.6,1.79143,1.11257,0
31,4,9,13,56,14.8,5.226615,3.061385,0
34,2,4,3,36,33.4,6.352145,5.671855,1
41,1,14,7,47,14.8,4.122718,2.833282,0
46,3,16,18,46,17.2,4.109569,3.802431,0
29,1,3,4,38,2.6,0.440879,0.547121,0
47,2,1,1,64,6.0,2.462737,1.377263,0
37,1,4,2,45,10.9,1.802911,3.102089,1
26,2,1,1,51,15.5,4.441449,3.463551,0
46,1,15,9,61,3.0,1.151088,0.678912,0
33,1,5,4,40,5.5,0.848668,1.351332,0
33,2,5,4,51,16.3,2.52335,5.78965,0
29,1,6,5,42,11.5,2.906055,1.923945,1
29,3,4,3,59,2.3,0.811744,0.545256,0
49,2,11,13,49,8.3,2.126443,1.940557,0
31,2,0,0,46,16.4,4.206505,3.337495,1
30,1,6,6,43,6.7,1.995906,0.885094,0
31,3,5,7,55,8.5,1.783262,2.891738,0
25,1,2,2,37,5.8,0.984792,1.161208,0
41,1,1,1,41,5.4,1.451577,0.762423,0
23,4,0,0,35,6.7,0.924784,1.420216,0
35,2,5,7,42,4.7,0.782652,1.191348,0
22,1,1,1,28,4.2,0.60141,0.57459,0
39,1,7,7,33,4.4,0.842275,0.609725,0
41,1,5,5,42,5.5,1.288539,1.021461,0
41,1,3,3,40,11.0,2.688117,1.711883,0
39,2,5,6,56,3.0,1.112049,0.567951,0
32,1,7,7,50,2.6,0.671508,0.628492,0
28,2,2,3,35,12.1,1.476997,2.758003,0
35,1,1,1,31,5.8,1.001054,0.796946,0
32,2,5,3,49,25.3,5.021574,7.375426,1
40,1,14,10,49,4.4,1.392143,0.763857,0
35,1,7,10,44,6.2,1.310853,1.417147,0
26,1,4,2,33,8.9,1.924033,1.012967,0
25,3,2,1,53,16.5,4.147837,4.597163,0
24,3,0,0,58,10.1,2.025874,3.832126,0
23,2,0,0,30,11.4,1.628829,1.791171,0
29,1,3,3,33,30.1,3.110463,6.822537,0
48,3,21,20,64,7.9,2.229921,2.826079,0
46,2,5,5,39,23.1,4.858698,4.150302,1
41,3,9,10,42,9.6,1.999405,2.032595,0
42,1,7,5,47,9.5,2.935385,1.529615,0
48,1,6,7,45,27.7,7.560529,4.904471,1
32,1,2,2,41,20.0,2.886637,5.313363,0
25,3,4,6,52,0.8,0.21609,0.19991,0
33,1,2,1,34,14.7,3.24162,1.75638,1
28,2,6,4,42,8.0,1.752675,1.607325,0
33,3,6,9,65,7.6,2.849079,2.090921,0
45,1,18,27,50,6.0,1.563237,1.436763,0
49,2,9,9,61,13.0,5.012471,2.917529,0
26,1,5,3,43,21.3,5.872027,3.286973,0
31,5,9,10,74,6.8,2.701072,2.330928,0
27,1,1,1,44,16.6,2.385897,4.918103,0
41,4,1,1,48,17.2,2.6489,5.6071,1
29,3,3,4,39,4.5,0.947779,0.807221,0
42,2,15,12,47,10.0,1.786988,2.913012,0
45,2,15,20,43,10.0,2.912007,1.387993,0
38,2,12,14,52,4.1,1.425974,0.706026,0
45,2,6,7,49,2.5,0.783454,0.441546,0
38,3,12,7,71,2.9,1.028886,1.030114,0
47,1,3,3,41,8.7,1.546587,2.020413,0
29,2,4,5,44,12.3,3.218421,2.193579,0
33,1,3,3,38,5.8,1.217802,0.986198,0
29,4,2,3,70,14.2,5.691497,4.248503,1
26,3,3,3,57,7.8,2.803468,1.642532,0
38,1,3,3,50,6.3,1.671635,1.478365,0
29,1,1,1,45,12.2,2.911537,2.578463,1
45,3,12,15,54,16.0,5.736284,2.903716,0
39,1,5,4,51,5.7,1.810785,1.096215,0
45,1,15,21,47,4.9,0.742421,1.560579,0
25,2,1,1,39,9.8,2.594879,1.227121,0
27,1,4,4,43,4.5,1.295532,0.639468,0
31,1,9,11,30,19.7,3.108731,2.801269,0
41,3,8,7,75,1.7,0.561576,0.713424,0
30,1,7,6,27,16.3,1.67322,2.72778,0
39,2,1,1,53,11.8,3.540131,2.713869,0
46,1,2,2,61,18.0,4.088923,6.891077,1
22,1,2,2,32,7.0,1.44697,0.79303,0
22,1,0,0,35,32.4,5.749796,5.590204,1
33,1,4,3,46,6.0,0.961885,1.798115,0
31,2,7,10,51,13.2,4.163869,2.568131,0
24,3,1,1,36,5.8,1.05301,1.03499,0
50,1,4,6,47,6.8,1.062512,2.133488,0
44,3,6,5,63,2.3,0.867163,0.581837,0
28,1,5,4,28,12.5,2.259256,1.240744,1
32,3,10,6,45,1.7,0.514221,0.250779,0
24,1,3,3,28,7.3,1.225242,0.818758,0
25,1,2,1,29,15.3,1.561616,2.875384,0
24,1,4,5,30,10.6,2.043036,1.136964,0
39,1,10,8,47,6.9,1.017603,2.225397,0
43,2,5,4,38,8.8,1.683454,1.660546,0
56,3,11,11,91,14.6,6.952323,6.333677,0
40,1,11,11,33,10.4,2.21706,1.21494,0
30,1,1,1,34,15.0,1.676893,3.423107,0
28,1,3,2,33,14.3,3.224566,1.494434,0
25,1,1,1,32,6.0,0.948632,0.971368,0
47,3,20,22,51,3.2,0.825386,0.806614,0
30,2,8,8,51,2.8,0.583572,0.844428,0
48,1,1,1,44,9.3,1.232058,2.859942,0
22,1,2,2,26,6.7,0.828113,0.913887,1
39,1,9,5,53,9.5,2.798155,2.236845,0
34,4,6,8,53,11.2,1.867932,4.068068,0
43,1,7,7,38,3.3,0.565,0.689,1
39,1,14,19,50,12.1,3.158301,2.891699,0
36,1,8,11,43,13.3,3.148247,2.570753,0
25,1,2,2,34,13.3,2.128954,2.393046,0
41,1,10,7,58,6.2,1.38371,2.21229,0
29,1,3,3,43,1.0,0.134638,0.295362,0
49,3,9,13,50,5.2,0.848768,1.751232,0
34,1,5,4,45,16.4,4.242267,3.137733,1
32,1,2,1,46,3.0,0.636814,0.743186,0
29,1,2,3,39,17.1,2.556322,4.112678,0
24,3,0,0,44,8.1,1.258539,2.305461,0
47,1,2,1,51,11.2,3.645266,2.066734,0
40,1,12,11,34,2.2,0.468315,0.279685,0
25,3,1,1,46,18.7,4.676442,3.925558,0
50,1,5,3,47,7.5,2.010726,1.514274,0
22,1,2,1,24,1.4,0.194116,0.141884,0
32,1,9,6,29,18.1,2.052176,3.196824,0
33,1,0,0,34,7.6,1.021097,1.562903,0
21,1,0,0,34,19.2,3.983842,2.544158,0
29,2,2,1,55,5.0,0.857653,1.892347,0
24,1,2,1,39,3.1,0.817617,0.391383,0
35,2,10,13,62,9.1,2.921755,2.720245,0
32,3,10,10,38,13.0,2.211049,2.728951,0
35,1,11,9,43,17.3,3.1678,4.2712,0
37,2,9,8,44,4.3,0.878509,1.013491,0
31,1,6,3,36,6.3,1.089088,1.178912,0
43,1,4,4,58,5.8,1.249282,2.114718,0
27,1,5,5,37,5.0,0.723065,1.126935,0
28,1,3,3,28,18.1,2.375879,2.692121,0
24,2,2,3,44,17.3,3.360358,4.251642,0
35,1,10,14,31,1.6,0.209237,0.286763,0
47,4,19,12,56,2.3,0.555521,0.732479,0
35,1,7,9,31,21.7,2.152426,4.574574,0
33,3,9,10,64,6.7,2.769472,1.518528,0
35,2,1,1,51,11.5,3.536632,2.328368,0
42,1,12,18,43,3.1,0.626264,0.706736,1
50,1,20,15,44,2.4,0.352153,0.703847,0
43,2,3,2,50,11.1,2.676339,2.873661,0
47,2,4,5,52,6.1,1.002827,2.169173,0
35,1,4,3,38,25.3,6.479977,3.134023,1
48,1,12,12,40,1.2,0.175582,0.304418,0
40,2,14,17,58,8.0,2.478927,2.161073,0
32,5,6,8,75,4.2,2.042399,1.107601,0
29,2,6,6,42,14.8,3.206103,3.009897,0
23,1,3,2,36,9.5,1.555471,1.864529,0
34,3,9,11,63,3.4,0.957287,1.184713,0
45,3,12,7,80,9.0,3.105342,4.094658,0
29,2,7,5,36,16.3,3.367278,2.500722,0
33,2,3,3,42,4.7,1.353752,0.620248,0
28,3,5,5,43,18.1,3.324449,4.458551,1
31,4,6,7,67,18.7,8.712913,3.816087,0
34,1,1,1,43,24.2,6.182632,4.223368,0
34,1,11,10,51,3.7,0.742961,1.144039,0
25,3,4,2,47,18.9,5.788162,3.094838,0
26,1,4,3,27,6.2,0.687552,0.986448,0
34,1,8,5,42,1.7,0.474448,0.239552,0
34,1,2,1,44,9.5,2.193836,1.986164,0
27,1,1,1,31,6.7,1.043566,1.033434,0
41,3,0,0,75,9.0,2.886766,3.863234,0
30,1,7,9,49,8.5,1.389333,2.775667,0
33,1,9,6,52,3.3,0.899995,0.816005,0
39,1,15,8,36,2.1,0.306636,0.449364,0
41,2,11,10,51,1.3,0.352771,0.310229,0
43,2,12,9,43,1.2,0.285123,0.230877,0
22,3,1,1,43,13.0,1.772421,3.817579,1
28,2,5,5,38,10.9,2.277271,1.864729,0
40,1,8,7,50,14.2,3.770599,3.329401,1
34,2,0,0,36,1.9,0.475731,0.208269,0
26,2,3,4,43,13.0,3.618247,1.971753,0
48,2,8,10,46,23.0,4.4465,6.1335,1
44,2,18,23,68,24.2,10.391488,6.064512,0
25,2,3,4,29,28.9,4.660226,3.720774,1
41,1,1,1,32,3.4,0.497493,0.590507,0
24,1,0,0,39,5.3,0.742709,1.324291,0
36,1,2,2,34,15.5,3.004129,2.265871,0
34,1,4,5,38,2.1,0.550571,0.247429,0
39,2,14,9,59,9.7,3.164086,2.558914,0
41,2,0,0,41,15.0,3.030462,3.119538,0
24,1,2,2,40,12.7,1.727512,3.352488,0
39,1,4,6,49,2.2,0.56343,0.51457,0
54,1,23,17,39,4.2,0.770253,0.867747,0
36,1,2,1,46,8.2,2.006945,1.765055,0
28,1,6,5,38,8.9,1.534061,1.847939,0
32,2,8,8,53,9.3,2.513585,2.415415,0
26,1,4,5,33,16.1,1.669917,3.643083,1
21,2,0,0,35,23.1,3.838216,4.246784,1
35,2,12,15,59,13.8,5.25433,2.88767,1
48,2,3,3,48,9.8,2.049781,2.654219,0
38,2,7,5,45,10.4,1.925063,2.754937,0
42,1,10,9,49,30.7,5.645677,9.397323,0
29,2,1,1,48,7.8,2.254473,1.489527,0
24,1,2,1,25,17.0,2.291012,1.958988,0
47,2,14,15,71,3.5,1.625454,0.859546,0
31,2,4,5,53,7.8,2.679546,1.454454,0
21,1,1,1,37,20.3,4.636446,2.874554,0
27,1,5,3,38,9.2,1.538222,1.957778,0
26,1,3,4,37,18.7,2.511325,4.407675,0
48,3,10,10,69,10.2,4.557303,2.480697,0
46,1,13,17,42,7.0,2.049943,0.890057,0
40,1,2,2,37,11.7,1.653189,2.675811,0
46,1,14,7,60,17.3,4.225062,6.154938,0
27,4,3,2,61,9.5,1.901377,3.893623,0
39,2,8,6,50,2.4,0.641973,0.558027,0
24,1,2,3,32,11.4,1.31928,2.32872,1
23,2,1,1,37,3.1,0.802349,0.344651,0
28,3,2,1,35,11.3,2.187244,1.767756,0
39,2,9,13,36,2.1,0.471818,0.284182,0
45,1,2,1,44,5.4,1.535212,0.840788,0
27,2,2,3,44,28.9,4.042274,8.673726,1
40,1,11,8,38,2.5,0.604266,0.345734,0
39,1,2,1,49,6.6,1.051852,2.182148,0
52,1,13,17,63,13.9,2.763089,5.993911,0
27,2,5,3,45,1.6,0.348108,0.371892,0
30,1,1,1,45,5.9,1.58588,1.06912,1
30,4,4,5,46,2.4,0.750622,0.353378,0
20,3,1,1,52,10.1,2.686841,2.565159,0
24,2,1,1,49,8.0,2.732924,1.187076,0
41,2,1,1,62,14.7,3.389867,5.724133,1
38,2,12,18,49,10.6,2.334007,2.859993,0
33,1,8,5,49,15.4,4.095432,3.450568,0
37,1,12,11,33,14.7,1.523455,3.327545,0
41,1,11,12,36,9.6,1.794196,1.661804,0
29,1,6,7,39,8.1,2.120612,1.038388,0
31,1,5,5,28,18.7,3.187241,2.048759,0
26,2,5,4,40,3.7,0.448227,1.031773,0
24,1,1,1,25,17.3,1.780066,2.544934,0
36,2,1,1,47,8.0,1.224234,2.535766,0
51,2,20,23,48,10.3,1.833496,3.110504,0
33,1,5,7,47,7.6,1.622229,1.949771,0
47,3,15,8,80,8.7,2.210132,4.749868,0
32,2,9,11,50,9.0,2.334313,2.165687,1
26,2,5,3,52,14.5,4.217639,3.322361,0
38,1,8,6,47,16.3,3.212847,4.448153,0
37,1,2,3,34,10.8,2.548643,1.123357,0
41,3,10,8,72,11.7,5.872303,2.551697,0
43,2,9,5,67,4.7,1.632304,1.516696,0
46,1,3,3,54,12.2,4.313564,2.274436,0
56,2,2,2,62,10.5,2.432137,4.077863,0
30,3,3,4,40,3.0,0.368868,0.831132,0
43,1,3,4,50,5.8,1.799021,1.100979,0
37,1,6,3,52,12.2,2.068638,4.275362,0
40,4,1,1,54,29.7,5.38521,10.65279,0
31,1,8,10,37,14.4,1.72918,3.59882,1
31,1,5,3,39,5.0,0.762738,1.187262,0
29,3,5,4,37,4.1,0.818377,0.698623,0
44,1,4,2,41,19.9,2.630744,5.528256,1
44,2,18,13,60,6.9,2.227359,1.912641,0
44,1,14,15,61,3.7,0.745109,1.511891,0
44,2,1,1,55,6.3,2.153195,1.311805,0
41,2,15,11,55,5.4,1.040947,1.929053,0
33,2,3,4,56,5.2,1.706676,1.205324,0
52,1,6,7,52,8.1,2.696767,1.515233,1
47,1,5,5,40,4.0,0.850805,0.749195,1
29,1,8,5,36,7.4,1.737366,0.926634,0
48,2,6,6,43,7.3,1.539385,1.599615,0
24,1,1,1,31,8.0,1.11149,1.36851,1
34,3,11,11,43,11.2,1.671048,3.144952,0
33,1,10,8,48,4.0,0.776871,1.143129,0
31,1,8,8,36,12.1,2.16125,2.19475,0
27,2,5,6,50,21.3,4.98722,5.66278,0
36,2,5,7,56,8.5,3.039426,1.720574,0
35,1,7,4,44,5.6,1.307563,1.156437,0
26,1,3,4,36,16.1,1.87176,3.92424,0
36,2,0,0,49,19.4,6.478081,3.027919,0
28,1,5,4,37,4.9,0.819996,0.993004,0
45,1,13,10,35,12.6,2.328457,2.081543,0
21,1,1,1,32,12.8,2.337157,1.758843,1
39,2,0,0,36,10.6,2.346571,1.469429,0
54,1,8,6,64,12.7,4.157652,3.970348,0
37,3,9,12,62,16.1,4.795708,5.186292,0
52,3,14,10,63,7.0,2.026178,2.383822,0
25,2,1,1,34,4.3,0.745295,0.716705,0
49,1,17,18,61,4.4,1.005867,1.678133,0
27,1,6,4,43,12.5,1.731698,3.643302,0
41,2,12,14,41,16.5,3.360258,3.404742,0
37,1,13,7,35,4.7,0.912061,0.732939,0
24,3,3,2,45,5.4,0.958671,1.471329,0
46,4,10,7,75,4.1,1.927014,1.147986,0
31,1,7,4,37,12.6,1.977289,2.684711,0
27,2,3,2,43,4.0,0.760913,0.959087,0
39,2,13,11,37,17.4,3.485477,2.952523,0
27,2,3,4,52,16.1,4.739565,3.632435,0
28,1,1,1,32,6.0,1.311126,0.608874,0
34,2,9,7,53,2.7,0.912059,0.518941,0
31,1,4,2,29,7.4,0.730416,1.415584,0
24,2,1,1,32,7.5,0.955448,1.444552,0
28,3,1,1,57,25.6,5.167999,9.424001,0
45,1,19,25,40,9.2,1.166434,2.513566,0
26,1,4,2,32,5.0,0.802343,0.797657,0
29,2,6,9,31,13.0,2.765689,1.264311,1
35,2,7,5,48,14.7,4.119356,2.936644,0
28,2,6,7,45,11.5,3.582707,1.592293,1
35,2,4,3,54,3.1,1.044608,0.629392,1
31,3,8,7,57,5.7,1.402785,1.846215,0
44,4,8,11,75,9.9,4.674913,2.750087,0
24,2,1,1,46,5.4,1.439581,1.044419,0
45,2,4,6,41,2.4,0.65479,0.32921,0
41,3,6,4,46,3.0,0.635959,0.744041,0
35,3,10,12,52,27.7,6.737955,7.666045,0
31,2,1,1,33,10.3,1.872548,1.526452,0
38,1,5,4,43,6.6,1.577361,1.260639,0
21,2,0,0,33,5.7,0.844197,1.036803,0
26,2,2,2,34,9.7,1.721141,1.576859,1
29,2,0,0,46,7.0,1.806396,1.413604,0
50,1,5,7,43,2.5,0.435312,0.639688,0
38,1,6,5,41,23.6,3.606494,6.069506,0
47,1,12,9,36,19.8,2.816084,4.311916,1
28,1,4,5,32,3.5,0.509784,0.610216,1
22,1,1,1,27,17.2,2.088158,2.555842,0
34,1,2,2,39,23.4,3.502781,5.623219,1
28,2,0,0,48,13.6,2.723394,3.804606,0
34,5,3,4,75,11.2,2.654866,5.745134,0
30,3,1,1,63,23.1,7.860754,6.692246,0
30,2,3,3,55,12.1,2.175112,4.479888,0
28,2,1,1,49,10.8,1.650402,3.641598,1
29,1,4,5,37,13.9,2.741302,2.401698,0
26,2,5,7,40,4.2,0.735219,0.944781,0
38,2,11,14,37,10.9,2.210683,1.822317,0
47,2,17,16,47,13.2,3.798252,2.405748,0
37,2,5,7,37,12.9,2.567219,2.205781,0
32,1,5,5,29,11.3,1.831295,1.445705,0
24,3,3,3,32,8.5,0.904432,1.815568,0
39,1,13,10,53,19.8,5.695644,4.798356,0
38,2,4,3,43,11.3,2.124704,2.734296,0
23,4,0,0,36,4.9,0.792179,0.971821,0
49,1,18,11,50,13.7,4.667353,2.182647,0
35,2,9,8,54,0.6,0.128387,0.195613,0
52,1,4,3,60,9.6,3.775663,1.984337,1
28,1,4,4,48,13.0,2.342685,3.897315,1
33,2,9,10,45,3.4,0.673981,0.856019,0
43,1,2,2,51,15.0,3.785959,3.864041,1
47,2,15,17,55,9.2,3.445589,1.614411,0
36,2,7,7,53,11.5,2.98916,3.10584,0
50,2,11,16,50,5.7,1.652284,1.197716,0
29,2,6,5,49,2.2,0.404826,0.673174,0
33,2,2,1,50,8.3,2.172357,1.977643,0
31,1,3,3,28,8.5,1.243591,1.136409,0
29,1,6,7,37,6.4,1.054231,1.313769,1
47,2,3,3,51,15.7,3.837508,4.169492,0
27,1,2,2,38,19.5,3.936479,3.473521,1
50,1,13,18,47,11.0,1.651179,3.518821,1
37,3,5,6,65,26.5,8.602792,8.622208,1
35,1,2,2,37,6.6,1.334646,1.107354,0
41,3,6,8,74,7.2,2.187324,3.140676,0
37,3,6,8,56,7.8,2.507068,1.860932,0
35,1,8,10,32,14.6,2.853334,1.818666,1
48,4,9,10,76,16.4,6.157078,6.306922,0
27,2,5,6,47,2.2,0.441227,0.592773,0
40,2,9,13,57,9.2,2.162681,3.081319,0
40,4,0,0,70,9.6,3.372691,3.347309,0
41,1,2,2,48,10.6,2.923113,2.164887,0
32,1,6,5,40,3.2,0.687671,0.592329,0
27,2,5,3,36,8.6,1.766473,1.329527,0
41,1,15,10,37,13.2,2.716132,2.167868,0
22,1,0,0,29,8.1,1.599662,0.749338,0
39,1,7,5,45,26.5,7.151726,4.773274,1
28,2,2,2,44,3.5,0.509083,1.030917,0
45,1,3,4,42,20.9,3.885511,4.892489,0
28,1,6,7,36,6.2,1.495423,0.736577,0
42,1,17,19,59,4.1,1.372594,1.046406,0
42,2,0,0,44,10.9,3.354546,1.441454,1
39,1,1,1,37,3.1,0.659301,0.487699,0
29,4,7,9,48,17.1,3.439201,4.768799,0
37,1,3,3,51,4.4,0.757556,1.486444,0
22,1,1,1,32,6.6,0.706487,1.405513,1
26,2,0,0,34,3.3,0.627731,0.494269,0
28,1,4,3,37,18.1,2.613625,4.083375,1
36,2,7,5,34,5.7,0.586146,1.351854,0
32,1,3,2,44,3.3,0.87842,0.57358,0
34,2,5,3,57,6.8,1.422301,2.453699,0
41,2,15,21,54,2.5,0.722899,0.627101,0
43,1,0,0,49,20.5,6.473429,3.571571,0
21,1,1,1,35,2.5,0.537824,0.337176,0
51,2,16,15,54,8.9,3.124417,1.681583,0
38,2,13,7,64,1.1,0.250034,0.453966,0
36,1,4,3,42,11.2,1.743368,2.960632,0
50,1,8,12,45,3.6,0.764784,0.855216,0
38,1,13,7,32,18.6,3.57925,2.37275,1
40,2,13,14,39,4.4,0.523368,1.192632,0
31,3,7,9,65,6.3,2.099314,1.995686,0
26,1,2,2,43,1.6,0.432744,0.255256,0
28,2,6,4,48,10.8,2.352914,2.831086,0
53,1,19,11,68,14.5,5.129268,4.730732,1
40,1,9,13,38,13.3,1.589615,3.464385,0
30,1,7,4,30,32.5,4.448874,5.301126,1
34,1,11,7,53,1.1,0.320463,0.262537,0
40,3,11,14,63,4.5,1.65275,1.18225,0
25,1,3,3,32,28.9,5.732432,3.515568,1
31,1,5,5,37,32.5,4.403932,7.621068,0
28,1,7,7,34,17.4,2.40878,3.50722,1
25,2,5,6,50,13.8,4.810104,2.089896,0
26,2,5,7,51,4.4,1.180643,1.063357,0
25,1,3,2,38,3.0,0.662816,0.477184,0
40,2,1,1,63,3.0,0.754459,1.135541,0
37,1,11,11,42,8.6,2.130791,1.481209,1
33,2,7,6,57,32.3,5.561083,12.849917,1
33,1,1,1,29,8.6,1.004494,1.489506,0
30,2,8,9,50,4.5,1.508343,0.741657,0
31,2,6,4,39,18.7,2.597411,4.695589,0
24,1,3,2,25,9.1,1.58036,0.69464,0
43,3,9,7,50,1.3,0.314213,0.335787,0
41,1,1,1,57,16.7,4.551326,4.967674,1
47,1,7,8,55,2.8,0.733198,0.806802,1
40,3,15,20,46,16.0,4.701902,2.658098,1
50,1,4,6,64,4.8,1.108653,1.963347,0
29,1,8,10,43,9.3,1.585998,2.413002,0
36,1,9,6,52,11.6,2.777577,3.254423,0
39,1,8,6,37,12.8,3.28233,1.45367,0
32,4,8,5,66,4.1,1.746614,0.959386,0
28,1,7,4,45,1.7,0.407703,0.357297,1
31,2,0,0,57,32.5,7.542454,10.982546,0
38,3,10,6,65,18.8,8.543308,3.676692,1
45,1,14,7,34,2.9,0.446583,0.539417,0
32,1,1,1,44,13.9,2.45872,3.65728,1
24,1,1,1,33,1.6,0.342813,0.185187,0
36,2,13,18,41,6.6,1.859382,0.846618,0
32,2,0,0,53,9.0,2.542244,2.227756,0
38,2,12,8,45,5.7,1.684169,0.880831,0
36,1,9,5,45,7.4,2.092202,1.237798,0
44,1,7,8,60,9.1,3.038444,2.421556,0
27,1,3,3,43,9.4,2.052724,1.989276,0
29,3,3,2,63,17.1,4.425692,6.347308,1
31,1,8,7,36,13.9,2.708438,2.295562,0
35,1,7,10,53,13.0,3.375168,3.514832,0
51,1,10,6,61,9.0,2.817032,2.672968,1
48,1,16,17,40,9.6,1.559095,2.280905,0
30,1,6,7,39,2.8,0.708403,0.383597,0
29,3,0,0,61,17.4,3.234761,7.379239,0
30,1,2,2,43,0.8,0.159442,0.184558,0
33,1,7,10,52,24.6,5.67413,7.11787,1
39,1,14,10,49,19.1,2.85964,6.49936,0
26,1,6,6,27,1.9,0.312254,0.200746,0
26,3,5,6,41,15.0,3.156345,2.993655,1
41,1,15,18,44,0.9,0.207717,0.188283,0
48,1,6,7,41,4.6,0.857898,1.028102,0
27,2,5,4,52,7.0,1.275169,2.364831,0
35,1,5,3,35,4.8,0.969707,0.710293,0
24,1,4,3,29,5.8,0.506451,1.175549,0
47,1,20,25,47,2.5,0.704026,0.470974,0
23,2,1,1,47,7.8,2.219024,1.446976,0
39,2,12,11,46,19.0,2.966095,5.773905,1
38,1,14,16,35,6.6,1.268115,1.041885,0
26,1,4,4,31,25.6,3.977228,3.958772,1
38,3,8,8,65,11.0,2.886894,4.263106,0
30,3,3,4,57,7.0,2.784694,1.205306,0
27,1,2,3,45,15.1,2.080364,4.714636,0
36,1,8,6,32,13.1,2.478789,1.713211,1
24,1,0,0,30,4.5,0.416814,0.933186,0
41,1,9,10,52,2.4,0.807737,0.440263,0
54,1,21,22,67,2.5,0.767746,0.907254,0
33,1,2,2,29,11.0,1.022416,2.167584,0
32,2,6,5,57,14.4,3.025735,5.182265,1
43,1,6,7,57,8.1,3.02833,1.58867,0
49,3,17,14,85,7.6,2.005051,4.454949,0
55,1,1,1,44,9.8,2.496945,1.815055,0
33,2,2,2,54,3.1,0.87606,0.79794,0
26,1,3,4,46,7.4,1.664876,1.739124,0
48,1,17,13,47,2.3,0.677313,0.403687,0
39,1,8,12,33,15.0,2.24027,2.70973,1
50,2,1,1,64,10.4,4.161247,2.494753,0
23,1,1,1,31,13.0,1.683998,2.346002,0
44,1,8,7,60,1.9,0.487662,0.652338,0
31,1,7,5,35,5.9,0.659106,1.405894,0
25,4,4,3,44,4.9,1.032624,1.123376,0
39,2,14,15,55,5.4,1.550681,1.419319,0
26,1,0,0,38,23.6,3.988798,4.979202,1
35,1,5,7,42,30.1,8.521473,4.120527,0
34,2,9,12,43,5.4,0.826219,1.495781,0
41,1,8,12,57,24.5,6.246855,7.718145,0
29,2,1,1,36,5.0,1.227412,0.572588,0
41,1,12,10,39,13.2,3.467383,1.680617,1
21,3,0,0,52,27.7,5.854255,8.549745,1
21,1,0,0,27,10.8,1.595651,1.320349,0
46,4,8,10,57,1.4,0.384837,0.413163,0
46,1,19,18,58,10.5,3.001351,3.088649,0
30,2,7,5,51,4.2,1.018522,1.123478,1
40,2,11,6,41,8.9,1.56683,2.08217,0
36,2,5,6,40,1.2,0.301108,0.178892,0
24,1,4,5,38,28.9,7.6353,3.3467,1
41,1,12,12,35,5.0,1.11593,0.63407,0
28,1,2,2,28,6.1,0.695034,1.012966,1
46,2,12,7,66,6.6,2.254901,2.101099,0
30,2,5,5,35,5.9,1.251058,0.813942,0
46,1,15,11,37,13.5,2.667037,2.327963,0
43,1,6,8,42,13.8,2.665695,3.130305,0
39,2,14,8,46,13.8,2.346905,4.001095,0
39,3,13,13,50,9.7,2.679945,2.170055,0
48,2,17,13,57,2.3,0.866322,0.444678,0
24,1,0,0,45,13.3,2.196584,3.788416,0
39,3,2,3,70,6.6,2.855752,1.764248,0
32,1,6,5,43,4.8,0.926601,1.137399,0
